timeS,t1,t2,t3,t4,t5,t6,t7,t8,t9
1.68E+18,3,-0.087860175,0.101511271,-0.062999627,0.04934853,0.301719603,0.628225796,9.770567433,11.32400036
1.68E+18,5,-0.056299608,0.001221882,-0.030578871,0.085656597,0.173756958,0.808974816,8.667590634,11.32400036
1.68E+18,1,-0.154190027,-0.102635264,0.283784285,-0.026958995,0.567568571,0.735844939,7.446519226,11.32400036
1.68E+18,1,-0.147587689,-0.126854232,0.293805421,-0.019363501,0.587610843,0.51255884,9.002158344,11.38400078
1.68E+18,1,-0.147587689,-0.126854232,0.293805421,-0.019363501,0.587610843,0.201477757,8.291081131,11.38400078
1.68E+18,2,-0.134578776,-0.174574067,0.313550564,-0.004397721,0.627101128,0.166161976,5.358414931,11.38400078
1.68E+18,4,-0.125315576,-0.165738964,0.327610401,-0.036555861,0.655220803,0.116777391,5.048228866,11.38400078
1.68E+18,4,-0.147391246,-0.159846161,0.336987979,-0.029750572,0.673975957,0.106370003,2.16508733,8.916000366
1.68E+18,5,-0.252524618,-0.240006113,0.209424564,0.283106168,0.985061463,0.122880981,2.641062126,8.916000366
1.68E+18,6,-0.338238381,-0.219977998,0.241296523,0.316919857,1.11643276,0.25335455,4.921282768,8.916000366
1.68E+18,7,-0.307517932,-0.227156223,0.229873376,0.30480078,1.069348311,0.565413639,5.797550851,8.916000366
1.68E+18,8,-0.330524402,-0.252832567,0.189013047,0.394343922,1.166713938,0.853647084,5.797550851,9.256000519
1.68E+18,9,-0.339231888,-0.262550545,0.149395118,0.452387316,1.203564866,0.828076471,8.228578591,9.256000519
1.68E+18,8,-0.332399129,-0.296287376,0.161280588,0.467405916,1.257373009,0.678065735,10.05719111,9.256000519
1.68E+18,9,-0.323135029,-0.382638663,0.218005018,0.487768674,1.411547385,0.594219688,11.20209095,9.256000519
1.68E+18,9,-0.339819186,-0.299259444,0.187982211,0.451096418,1.27815726,0.621873204,8.380299061,9.256000519
1.68E+18,8,-0.339819186,-0.299259444,0.187982211,0.451096418,1.27815726,0.662469632,7.659444989,10.54800034
1.68E+18,8,-0.339819186,-0.299259444,0.187982211,0.451096418,1.27815726,0.52220924,8.643679977,10.54800034
1.68E+18,8,-0.339819186,-0.299259444,0.187982211,0.451096418,1.27815726,0.462730836,5.672633558,10.54800034
1.68E+18,7,-0.339819186,-0.299259444,0.187982211,0.451096418,1.27815726,0.482267504,7.744409827,10.54800034
1.68E+18,7,-0.36916648,-0.293101973,0.198421119,0.463847335,1.324536907,0.522894426,9.73366663,10.54800034
1.68E+18,5,-0.3288571,-0.301559442,0.18408297,0.446333573,1.260833085,0.594002274,8.643446671,8.460000038
1.68E+18,7,-0.220703166,-0.216732804,0.327891597,0.109544373,0.87487194,0.624613477,10.07450697,8.460000038
1.68E+18,7,-0.220703166,-0.216732804,0.327891597,0.109544373,0.87487194,0.465100802,10.92640525,8.460000038
1.68E+18,7,-0.22596933,-0.222025799,0.252042092,0.195953037,0.895990258,0.452277229,8.899034799,8.460000038
1.68E+18,7,-0.206350024,-0.303694282,0.283777523,0.226266783,1.020088612,0.821892019,9.19243447,11.77200031
1.68E+18,7,-0.225932982,-0.222177106,0.252100888,0.1960092,0.896220176,0.883430012,8.38480422,11.77200031
1.68E+18,6,-0.227043904,-0.217552715,0.250303903,0.194292716,0.889193238,0.94271979,5.861282944,11.77200031
1.68E+18,5,-0.224325153,-0.145550055,0.171381755,0.198493452,0.739750415,0.875567102,7.815165997,11.77200031
1.68E+18,4,-0.224325153,-0.145550055,0.171381755,0.198493452,0.739750415,0.605088431,8.346483945,9.736000061
1.68E+18,4,-0.224325153,-0.145550055,0.171381755,0.198493452,0.739750415,0.784975837,4.139334559,9.736000061
1.68E+18,3,-0.224325153,-0.145550055,0.171381755,0.198493452,0.739750415,0.797626409,5.539837986,9.736000061
1.68E+18,4,-0.152320729,-0.164631312,0.145222896,0.171729145,0.63390408,0.606809495,6.55394423,9.736000061
1.68E+18,4,-0.152320729,-0.164631312,0.145222896,0.171729145,0.63390408,0.371556498,8.011107654,10.81200027
1.68E+18,4,-0.13243498,-0.145034358,0.172088734,0.105380604,0.554938676,0.398372005,7.073551715,10.81200027
1.68E+18,5,-0.080780044,-0.094129591,-0.0174185,0.192328135,0.384656269,0.481496659,5.296272749,10.81200027
1.68E+18,5,-0.090724178,-0.103929309,-0.028048079,0.222701566,0.445403132,0.561692926,4.851173065,10.81200027
1.68E+18,5,-0.141523437,-0.153990826,0.14112237,0.154391893,0.591028527,0.508655759,5.302363628,7.588000298
1.68E+18,5,-0.122401598,-0.224243304,0.166539905,0.180104996,0.693289804,0.451270872,6.62997421,7.588000298
1.68E+18,5,-0.122401598,-0.224243304,0.166539905,0.180104996,0.693289804,0.441840357,6.775267208,7.588000298
1.68E+18,6,-0.138839155,-0.23877335,0.219611062,0.158001443,0.755225009,0.589223935,5.22096792,7.588000298
1.68E+18,7,-0.149762017,-0.248428658,0.254877185,0.14331349,0.79638135,0.601391121,7.819889249,7.588000298
1.68E+18,8,-0.217337248,-0.243141102,0.309121267,0.151357083,0.9209567,0.573100645,6.455695899,7.93200016
1.68E+18,8,-0.326240205,-0.217522348,0.353433432,0.190329122,1.087525107,0.526237188,12.88533838,7.93200016
1.68E+18,9,-0.277594382,-0.22896598,0.333639646,0.172920715,1.013120723,0.550024958,12.07922108,7.93200016
1.68E+18,9,-0.278368919,-0.229792655,0.332209766,0.175951807,1.016323147,0.535429249,13.03857961,7.93200016
1.68E+18,9,-0.220145682,-0.243471397,0.308549963,0.155067117,0.92723416,0.529397484,13.35851327,8.252000809
1.68E+18,8,-0.271835225,-0.293614887,0.221817932,0.34363218,1.130900224,0.466975481,14.57832807,8.252000809
1.68E+18,7,-0.267035893,-0.315323092,0.22987093,0.352488055,1.164717969,0.403746114,13.21969027,8.252000809
1.68E+18,7,-0.277918003,-0.266101433,0.211611386,0.332408049,1.088038871,0.416491181,13.01687801,8.252000809
1.68E+18,7,-0.280549535,-0.254198557,0.207195828,0.327552264,1.069496185,0.436951429,7.372009115,7.664000511
1.68E+18,6,-0.280549535,-0.254198557,0.207195828,0.327552264,1.069496185,0.305480672,6.542366981,7.664000511
1.68E+18,7,-0.23340615,-0.205328473,0.024191925,0.414542698,0.877469246,0.203661478,4.547427409,7.664000511
1.68E+18,6,-0.240261841,-0.176663044,0.01503252,0.401892364,0.83384977,0.293182678,8.244288606,7.664000511
1.68E+18,6,-0.240261841,-0.176663044,0.01503252,0.401892364,0.83384977,0.404529041,11.66422209,5.680000305
1.68E+18,5,-0.240261841,-0.176663044,0.01503252,0.401892364,0.83384977,0.55454818,12.12878093,5.680000305
1.68E+18,5,-0.255506316,-0.172789487,0.019807949,0.408487854,0.856591605,0.736134416,11.94246349,5.680000305
1.68E+18,8,-0.213677526,-0.126313317,0.077105053,0.262885789,0.679981685,0.525441467,12.85369986,5.680000305
1.68E+18,9,-0.199093238,-0.110108644,0.022892764,0.286309118,0.618403764,0.467633962,13.26698595,16.8920002
1.68E+18,5,-0.271434879,-0.190487789,0.291798999,0.170123669,0.923845336,0.477941945,14.97208351,16.8920002
1.68E+18,6,-0.271434879,-0.190487789,0.291798999,0.170123669,0.923845336,0.523933321,14.30842859,16.8920002
1.68E+18,7,-0.271434879,-0.190487789,0.291798999,0.170123669,0.923845336,0.46589631,12.52102381,16.8920002
1.68E+18,7,-0.271434879,-0.190487789,0.291798999,0.170123669,0.923845336,0.357742653,13.08489245,12.40000057
1.68E+18,9,-0.190084868,-0.483406232,0.402811377,0.270679723,1.346982201,0.473045975,7.355864474,12.40000057
1.68E+18,8,-0.190084868,-0.483406232,0.402811377,0.270679723,1.346982201,0.470021859,6.205978452,12.40000057
1.68E+18,8,-0.190084868,-0.483406232,0.402811377,0.270679723,1.346982201,0.404532284,6.401929974,12.40000057
1.68E+18,8,-0.174977317,-0.48397738,0.401260424,0.257694272,1.317909392,0.436483032,9.831967461,11.26400089
1.68E+18,8,-0.174977317,-0.48397738,0.401260424,0.257694272,1.317909392,0.712609984,9.781969323,11.26400089
1.68E+18,8,-0.196111422,-0.212908169,0.365365186,0.043654405,0.818039182,0.904481632,10.99286971,11.26400089
1.68E+18,8,-0.202914841,-0.171808525,0.339901552,0.034821814,0.749446733,0.890950827,9.640093406,11.26400089
1.68E+18,8,-0.202914841,-0.171808525,0.339901552,0.034821814,0.749446733,0.855283504,11.3208916,11.26400089
1.68E+18,8,-0.184202662,-0.152366102,0.277453721,0.059115042,0.673137526,0.678537746,10.39424014,9.164000511
1.68E+18,5,-0.244549613,-0.215068098,0.478848554,-0.019230842,0.957697107,0.819524496,11.14754045,9.164000511
1.68E+18,5,-0.244549613,-0.215068098,0.478848554,-0.019230842,0.957697107,0.990574372,12.26370686,9.164000511
1.68E+18,5,-0.217773992,-0.221545743,0.466644367,-0.027324632,0.933288735,0.955025507,11.44041746,9.164000511
1.68E+18,5,-0.189456727,-0.226266721,0.457749822,-0.042026374,0.915499645,0.767736815,12.32707469,8.348000526
1.68E+18,5,-0.189456727,-0.226266721,0.457749822,-0.042026374,0.915499645,0.494074642,11.14150206,8.348000526
1.68E+18,5,-0.182862168,-0.219971647,0.469610037,-0.066776221,0.939220073,0.637478419,9.608336417,8.348000526
1.68E+18,5,-0.182862168,-0.219971647,0.469610037,-0.066776221,0.939220073,0.927584458,10.34532671,8.348000526
1.68E+18,5,-0.158794545,-0.314811297,0.512895294,-0.039289452,1.025790587,1.041649539,8.722480625,6.660000324
1.68E+18,4,-0.172530604,-0.260683685,0.4881912,-0.054976912,0.9763824,0.885687429,10.23715145,6.660000324
1.68E+18,2,-0.184149307,-0.214899616,0.467295138,-0.068246215,0.934590276,0.584880212,10.1765098,6.660000324
1.68E+18,4,-0.081157673,-0.115789851,0.147570693,0.049376831,0.393895049,0.274356484,9.34524505,6.660000324
1.68E+18,4,-0.086272116,-0.120711525,0.163447832,0.043535809,0.413967283,0.161700777,3.794181324,13.68800068
1.68E+18,5,-0.094626508,-0.12875103,0.152810203,0.070567334,0.446755075,0.182272195,4.117450417,13.68800068
1.68E+18,6,-0.1408837,-0.115727962,0.170041932,0.08656973,0.513223324,0.267039216,5.339383811,13.68800068
1.68E+18,7,-0.1408837,-0.115727962,0.170041932,0.08656973,0.513223324,0.387194854,7.842694849,13.68800068
1.68E+18,7,-0.135124591,-0.117349359,0.167896549,0.084577402,0.5049479,0.506975957,7.562288099,11.31600094
1.68E+18,6,-0.15540099,-0.138042485,0.140516031,0.152927444,0.586886951,0.659280905,5.929519404,11.31600094
1.68E+18,7,-0.162248415,-0.145030642,0.131269515,0.176009541,0.614558113,0.553666906,7.248110377,11.31600094
1.68E+18,7,-0.170280257,-0.153227556,0.120423606,0.203084207,0.647015626,0.42762975,12.26892871,11.31600094
1.68E+18,6,-0.186281342,-0.09241779,0.098816317,0.179882815,0.557398264,0.504389848,11.33143172,8.43200016
1.68E+18,6,-0.186281342,-0.09241779,0.098816317,0.179882815,0.557398264,0.568986707,10.33446798,8.43200016
1.68E+18,7,-0.149951446,-0.051897191,-0.030712114,0.232560751,0.465121503,0.538618908,9.330143257,8.43200016
1.68E+18,6,-0.173637976,-0.078315994,0.053738417,0.198215553,0.503907939,0.310015779,9.269740506,8.43200016
1.68E+18,5,-0.194287316,-0.101347263,0.127360335,0.168274244,0.591269158,0.143087163,5.953459234,8.43200016
1.68E+18,6,-0.215351248,-0.124840948,0.097887494,0.242304702,0.680384392,0.258612447,4.292258935,10.47200012
1.68E+18,5,-0.146407339,-0.143606203,0.074346472,0.215667071,0.580027085,0.422919693,5.874783144,10.47200012
1.68E+18,5,-0.146407339,-0.143606203,0.074346472,0.215667071,0.580027085,0.648167298,6.610501334,10.47200012
1.68E+18,5,-0.146407339,-0.143606203,0.074346472,0.215667071,0.580027085,0.680397202,6.105614393,10.47200012
1.68E+18,5,-0.146407339,-0.143606203,0.074346472,0.215667071,0.580027085,0.573432942,6.731070965,10.11600018
1.68E+18,6,-0.123536436,-0.227835035,0.103132185,0.248239286,0.702742942,0.440688767,10.16599485,10.11600018
1.68E+18,6,-0.132069522,-0.330234651,0.226217513,0.236086661,0.924608347,0.53041029,10.58367164,10.11600018
1.68E+18,5,-0.186357295,-0.121933379,0.149519413,0.158771261,0.616581348,0.689123527,6.639576211,10.11600018
1.68E+18,5,-0.186357295,-0.121933379,0.149519413,0.158771261,0.616581348,0.724157067,5.552885875,9.812000275
1.68E+18,5,-0.186357295,-0.121933379,0.149519413,0.158771261,0.616581348,0.482644456,6.678963392,9.812000275
1.68E+18,5,-0.173917009,-0.108508075,0.167095126,0.115329957,0.564850168,0.238062863,5.283278495,9.812000275
1.68E+18,5,-0.264695962,-0.083010022,0.200475859,0.147230126,0.695411969,0.168524343,5.879756106,9.812000275
1.68E+18,6,-0.220807023,-0.095337576,0.184337262,0.131807338,0.6322892,0.297867878,7.445544585,6.696000099
1.68E+18,5,-0.155023665,-0.11381485,0.160147771,0.108690744,0.53767703,0.551649966,6.172699287,6.696000099
1.68E+18,4,-0.155023665,-0.11381485,0.160147771,0.108690744,0.53767703,0.676231087,6.644261181,6.696000099
1.68E+18,4,-0.137642064,-0.095585562,0.184012612,0.049215015,0.466455253,0.566694792,7.497912616,6.696000099
1.68E+18,5,-0.097737792,-0.053735191,0.053707176,0.097765808,0.302945967,0.43039684,9.84526092,9.160000801
1.68E+18,5,-0.048751242,-0.219531733,0.110916133,0.157366841,0.536565949,0.475107785,9.189462842,9.160000801
1.68E+18,5,-0.048751242,-0.219531733,0.110916133,0.157366841,0.536565949,0.68006838,10.8514612,9.160000801
1.68E+18,5,-0.097574289,-0.054288573,0.053898123,0.097964739,0.303725724,0.806032447,7.478149829,9.160000801
1.68E+18,5,-0.097574289,-0.054288573,0.053898123,0.097964739,0.303725724,0.698978182,7.681208072,8.696000099
1.68E+18,4,-0.060579632,-0.015519432,-0.066876393,0.142975457,0.285950913,0.411617226,7.679906667,8.696000099
1.68E+18,3,-0.073630998,-0.029196818,-0.002243223,0.105071039,0.210142078,0.209706794,6.324754715,8.696000099
1.68E+18,4,-0.231284032,-0.006651447,0.107200909,0.130734569,0.475870958,0.23374564,4.746071517,8.696000099
1.68E+18,4,-0.265690458,-0.051112048,0.05764447,0.259158035,0.63360501,0.323627734,5.673773007,8.696000099
1.68E+18,4,-0.163786518,-0.080721535,0.0246413,0.219866753,0.489016106,0.424480348,4.642811396,7.408000469
1.68E+18,4,-0.163786518,-0.080721535,0.0246413,0.219866753,0.489016106,0.441167653,5.266092457,7.408000469
1.68E+18,4,-0.163786518,-0.080721535,0.0246413,0.219866753,0.489016106,0.364207008,5.201106646,7.408000469
1.68E+18,4,-0.163786518,-0.080721535,0.0246413,0.219866753,0.489016106,0.324225554,6.943601451,7.408000469
1.68E+18,7,-0.112581507,-0.269367596,0.08738457,0.294564533,0.763898206,0.322269889,5.735388877,12.24400043
1.68E+18,7,-0.14093967,-0.30257099,0.190314965,0.253195695,0.88702132,0.319431902,6.670122741,12.24400043
1.68E+18,7,-0.154625487,-0.249957243,0.171351882,0.233230849,0.809165461,0.407657461,6.436799518,12.24400043
1.68E+18,7,-0.162321985,-0.220368831,0.160687605,0.222003211,0.765381632,0.427830527,7.486031122,12.24400043
1.68E+18,8,-0.162321985,-0.220368831,0.160687605,0.222003211,0.765381632,0.558423723,5.677241798,11.08000088
1.68E+18,9,-0.137391454,-0.197165859,0.195231378,0.139325935,0.669114626,0.552492345,6.817351491,11.08000088
1.68E+18,9,-0.241868378,-0.170431024,0.235033264,0.177266138,0.824598805,0.524144002,7.484932974,11.08000088
1.68E+18,9,-0.323026696,-0.178522468,0.222987006,0.278562157,1.003098326,0.561903591,9.819382295,11.08000088
1.68E+18,8,-0.210505111,-0.206338661,0.181575231,0.235268541,0.833687544,0.593035694,8.007166348,10.38800049
1.68E+18,7,-0.210505111,-0.206338661,0.181575231,0.235268541,0.833687544,0.626492664,6.639610948,10.38800049
1.68E+18,7,-0.210505111,-0.206338661,0.181575231,0.235268541,0.833687544,0.583438343,6.291082483,10.38800049
1.68E+18,8,-0.177284766,-0.172943001,0.06298163,0.287246137,0.700455535,0.35697796,9.406140902,10.38800049
1.68E+18,7,-0.177284766,-0.172943001,0.06298163,0.287246137,0.700455535,0.474539566,7.793315494,7.072000504
1.68E+18,6,-0.207644742,-0.211822896,0.179723675,0.239743964,0.838935277,0.474943004,7.793315494,7.072000504
1.68E+18,6,-0.208391507,-0.208795874,0.178611829,0.238575551,0.834374762,0.498448617,6.867669584,7.072000504
1.68E+18,6,-0.208391507,-0.208795874,0.178611829,0.238575551,0.834374762,0.423128315,8.544343711,7.072000504
1.68E+18,6,-0.208391507,-0.208795874,0.178611829,0.238575551,0.834374762,0.37636099,9.791623474,9.532000542
1.68E+18,7,-0.175441418,-0.180037819,0.221451069,0.134028168,0.710958474,0.478109076,5.886903584,9.532000542
1.68E+18,6,-0.114536417,-0.195764703,0.198023625,0.112277495,0.620602239,0.510916121,10.42569984,9.532000542
1.68E+18,7,-0.114536417,-0.195764703,0.198023625,0.112277495,0.620602239,0.519160799,11.10287203,9.532000542
1.68E+18,8,-0.114536417,-0.195764703,0.198023625,0.112277495,0.620602239,0.548336863,10.75674267,9.532000542
1.68E+18,7,-0.135867898,-0.215139333,0.169162338,0.181844894,0.702014463,0.514616274,11.47641695,10.91600037
1.68E+18,6,-0.135867898,-0.215139333,0.169162338,0.181844894,0.702014463,0.727119714,15.41315593,10.91600037
1.68E+18,6,-0.133897031,-0.213349264,0.162705912,0.184540383,0.694492591,0.791459768,15.20315501,10.91600037
1.68E+18,6,-0.122076685,-0.257204213,0.178574218,0.20070668,0.758561796,0.906248816,14.21730453,10.91600037
1.68E+18,4,-0.145812928,-0.169139812,0.146709334,0.168243406,0.62990548,0.982500024,10.65995103,11.00400066
1.68E+18,6,-0.059986425,-0.085657134,-0.139981916,0.285625475,0.57125095,0.595935416,12.96811163,11.00400066
1.68E+18,5,-0.059986425,-0.085657134,-0.139981916,0.285625475,0.57125095,0.798124022,5.307889075,11.00400066
1.68E+18,5,-0.185147869,-0.048258121,-0.104804928,0.338210918,0.676421836,0.831895537,4.936664287,11.00400066
1.68E+18,6,-0.185147869,-0.048258121,-0.104804928,0.338210918,0.676421836,0.805637539,8.259273355,9.236000061
1.68E+18,6,-0.231916221,-0.034283448,-0.091660547,0.357860216,0.715720431,0.690547312,8.665164743,9.236000061
1.68E+18,7,-0.190060508,0.021588078,-0.039108572,0.207581002,0.45833816,0.510937405,7.525132481,9.236000061
1.68E+18,6,-0.220649135,-0.016993789,-0.076570207,0.314213131,0.628426262,0.386382214,7.503856037,9.236000061
1.68E+18,6,-0.24166193,-0.043497522,-0.101467646,0.386627098,0.773254196,0.432439535,7.982311667,16.11200142
1.68E+18,4,-0.314780994,-0.135723627,0.197576304,0.252928316,0.901009242,0.436366812,7.323251546,16.11200142
1.68E+18,6,-0.285247027,-0.270878018,0.249193639,0.306931406,1.112250091,0.514452836,7.661674708,16.11200142
1.68E+18,7,-0.298680741,-0.20940218,0.225715165,0.282367756,1.016165842,0.698907632,7.861638487,16.11200142
1.68E+18,8,-0.298680741,-0.20940218,0.225715165,0.282367756,1.016165842,0.914505513,7.871881783,12.93600082
1.68E+18,9,-0.298680741,-0.20940218,0.225715165,0.282367756,1.016165842,1.058194523,9.413241833,12.93600082
1.68E+18,6,-0.332714309,-0.247768252,0.360345452,0.220137109,1.160965124,1.090186883,9.334921747,12.93600082
1.68E+18,6,-0.332714309,-0.247768252,0.360345452,0.220137109,1.160965124,0.977898994,14.15782881,12.93600082
1.68E+18,5,-0.231840082,-0.270536719,0.319170667,0.183206135,1.004753604,0.93236786,16.6213072,10.57600021
1.68E+18,5,-0.231840082,-0.270536719,0.319170667,0.183206135,1.004753604,0.830513369,12.62950036,10.57600021
1.68E+18,7,-0.167150269,-0.209105705,0.430263295,-0.054007321,0.86052659,0.627828311,17.60784629,10.57600021
1.68E+18,5,-0.201465797,-0.241692562,0.371332809,0.07182555,0.886316717,0.398079716,17.60784629,10.57600021
1.68E+18,5,-0.218977723,-0.258322311,0.341259359,0.136040675,0.954600067,0.54665879,9.157855483,10.57600021
1.68E+18,4,-0.208823492,-0.300684425,0.358697346,0.150810572,1.019015835,0.790505244,11.48295552,7.532000542
1.68E+18,4,-0.219824512,-0.254789616,0.339805156,0.134808972,0.949228256,0.912647879,13.19360906,7.532000542
1.68E+18,4,-0.219824512,-0.254789616,0.339805156,0.134808972,0.949228256,0.867047674,12.08948976,7.532000542
1.68E+18,4,-0.10311821,-0.143313737,-0.058132882,0.304564829,0.609129658,0.617527262,9.775096105,7.532000542
1.68E+18,3,-0.108543579,-0.148495957,-0.039633789,0.296673325,0.593346651,0.571181905,8.253621007,7.532000542
1.68E+18,3,-0.165404139,-0.173583942,0.080518827,0.258469254,0.677976163,0.525986425,6.100097801,17.06800079
